Country,Location,Airbnb_ListingID,Scrape_Date,Lat,Lng,City,LocalizedCity,LocalizedNeighbourhood_Source,LocalizedNeighbourhood_ML,LocalizedNeighbourhood,ListingTitle,Bathrooms,Bedrooms,Beds,MaxGuests,Host_ID,Host_FirstName,Host_isSuperhost,isNewListing,isSuperhost,RoomType,RoomType_Clean,SpaceType,SpaceType_Clean,isHomeOrServicedApartment,PictureCount,ReviewCount,ReviewScore,StarRating,isLimitedAirbnbData,BasicNightPrice_CheckIn,BasicNightPrice_CheckOut,Currency,BasicNightPrice,Taxes,BasicNightPriceString_USD,BasicNightPrice_USD,Taxes_USD,isOverpricedPerBeds_Calc,isOverpricedPerGuest_Calc,Amenities_SelfCheckIn,HostLanguages_Verbose,RecordInserted
India,Mumbai,1176640189119304621,2025-10-29,19.15183,72.88682,Mumbai,Mumbai,Goregaon,Goregaon,Goregaon,Ultra modern Luxury 2BHK,1.0,2,2.0,8,548120095,Ahmad,False,False,False,Entire home/flat,Other,Barn,Barn,0,41,0,,,False,2025-11-01,2025-11-06,INR,9969.31,1676.26,5 nights x $113.82,113.0,19.0,0,0,False,[],2025-10-29 05:52:28
India,Mumbai,1289103415757083341,2025-10-29,19.1872,72.85846,Mumbai,Mumbai,Malad East,Malad East,Malad East,Sky View  1BHK Apartment Near Nesco & JP Morgan,1.5,1,1.0,4,579574722,Nomaan,False,False,False,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,0,20,4.7,4.5,False,2025-11-01,2025-11-06,INR,4940.54,970.46,5 nights x $56.26,56.0,11.0,0,0,True,['English' 'Hindi'],2025-10-29 05:52:35
India,Mumbai,969688844079318669,2025-10-29,19.0672,72.87553,Mumbai,Mumbai,Kurla West,Kurla West,Kurla West,Artist's Retreat ~ 5*Amenities ~ Workspace,1.0,1,1.0,3,70686782,Nikhil,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,9,124,4.92,5.0,False,2025-11-01,2025-11-06,INR,6528.58,1588.03,5 nights x $74.12,74.0,18.0,0,0,True,['English' 'Hindi' 'Panjabi'],2025-10-29 05:52:46
India,Mumbai,30099080,2025-10-29,19.04807,72.82578,Mumbai,Mumbai,ONGC Colony Bandra West,ONGC Colony Bandra West,ONGC Colony Bandra West,Trendy 1BHK apartment in Vibrant  Bandra West,1.0,1,1.0,6,205956031,Umair,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,12,98,4.86,5.0,False,2025-12-18,2025-12-23,INR,13939.39,10410.43,5 nights x $158.16,158.0,118.0,0,0,True,['English' 'Hindi'],2025-10-29 05:53:10
India,Mumbai,1375196514528566728,2025-10-29,18.979858087518913,72.82544841002378,Mumbai,Mumbai,Lower Parel,Lower Parel,Lower Parel,Sunset View 2bhk 10 mins to Mahalaxmi Race Course,2.0,2,3.0,6,223485120,OSI Apartments,False,False,False,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,0,17,4.59,4.5,False,2025-11-19,2025-11-24,INR,10939.78,9881.09,5 nights x $124.80,124.0,112.0,0,0,True,['English' 'Hindi'],2025-10-29 05:53:14
India,Mumbai,1314223363934302448,2025-10-29,19.20149825845548,72.81425200402737,Mumbai,Mumbai,Malad West,,Malad West,Airnest Stays - Bohemian Cosy Apartment,1.0,2,1.0,4,291822175,Kirti Swaraj,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,0,20,4.8,5.0,False,2025-11-23,2025-11-28,INR,3705.41,705.79,5 nights x $42.70,42.0,8.0,0,0,True,['English' 'Hindi'],2025-10-29 05:53:17
India,Mumbai,1525398582002647552,2025-10-29,19.1239193,72.9107733,Mumbai,Mumbai,,,,Casa Bohemia 2 BHK Apt in Powai by Estella Stays,2.0,2,2.0,7,592316067,Vaibhav,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,0,5,5.0,5.0,False,2025-11-01,2025-11-06,INR,9263.52,6969.7,5 nights x $105.80,105.0,79.0,0,0,False,['English' 'Hindi'],2025-10-29 05:53:27
India,Mumbai,588168361748723907,2025-10-29,19.12117,72.88174,Mumbai,Mumbai,Andheri East,Andheri East,Andheri East,“The Canvas”  your earthy abode,2.0,2,2.0,4,95569338,Suranjana,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,67,20,4.9,5.0,False,2025-12-03,2025-12-08,INR,7587.26,1499.81,5 nights x $86.16,86.0,17.0,0,0,True,['Bengali' 'English' 'Hindi'],2025-10-29 05:53:48
India,Mumbai,1386795275235807763,2025-10-29,19.1053852,72.8622097,Mumbai,Mumbai,Andheri East,Andheri East,Andheri East,Refreshing 2BHK Attached Balcony 7 Mins to Airport,2.0,2,3.0,6,223485120,OSI Apartments,False,False,False,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,0,0,,,False,2025-11-07,2025-11-12,INR,8645.95,7763.71,5 nights x $98.72,98.0,88.0,0,0,True,['English' 'Hindi'],2025-10-29 05:54:17
India,Mumbai,1433081435109633226,2025-10-29,19.114149320825025,72.83129272403485,Mumbai,Mumbai,Juhu,Juhu,Juhu,Modern Apartment in Juhu - 5 mins frm Silver Beach,2.0,2,3.0,6,56933820,Anisha,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,0,13,5.0,5.0,False,2025-11-04,2025-11-09,INR,12263.14,7587.26,5 nights x $139.58,139.0,86.0,0,0,True,['English' 'Hindi' 'Spanish'],2025-10-29 05:54:31
India,Mumbai,871561691956897514,2025-10-29,19.0759285,72.8356005,Mumbai,Mumbai,Khar West,Khar West,Khar West,The boho chic flat near FoodSquare in Santacruz,1.0,2,2.0,3,13941529,Neevia,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,53,51,5.0,5.0,False,2025-11-01,2025-11-06,INR,7940.16,1588.03,5 nights x $90.01,90.0,18.0,0,0,True,['English' 'Hindi'],2025-10-29 05:54:54
India,Mumbai,1125112033256524962,2025-10-29,19.06405756368001,72.83297449350357,Mumbai,Mumbai,Bandra West,Bandra West,Bandra West,Aloha-Bandra's hotspot| Spacious 2bd-3bth/hot-tub,3.0,2,3.0,6,235940158,Rohinton,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,118,24,4.83,5.0,False,2025-11-01,2025-11-06,INR,11733.79,8822.4,5 nights x $133.46,133.0,100.0,0,0,True,['Arabic' 'English' 'French' 'Hindi' 'Panjabi'],2025-10-29 05:55:25
India,Mumbai,1255478410847260912,2025-10-29,19.064470511109135,72.83808836044567,Mumbai,Mumbai,Bandra West,Bandra West,Bandra West,Skyline B : A Cozy Studio Apartment,1.0,1,1.0,2,574380510,Piyush,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,0,22,4.91,5.0,False,2025-11-04,2025-11-09,INR,5558.11,1323.36,5 nights x $63.47,63.0,15.0,0,0,True,['English' 'Hindi'],2025-10-29 05:55:26
India,Mumbai,23842289,2025-10-29,19.06297,72.82807,Mumbai,Mumbai,Bandra West,Bandra West,Bandra West,1BHK in Pali hill  Bandra West.,1.0,1,2.0,4,79776945,Marie Joseph,False,False,False,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,19,13,5.0,5.0,False,2026-02-01,2026-02-06,INR,12086.69,9087.07,5 nights x $137.00,137.0,103.0,0,0,True,['English' 'Hindi'],2025-10-29 05:55:43
India,Mumbai,980315030166927098,2025-10-29,19.141282681867043,72.82199489468992,Mumbai,Mumbai,Andheri West,Andheri West,Andheri West,Cozy 2Bhk in Lokhandwala Andheri,1.5,2,2.0,4,11750841,Sixth Sense,False,False,False,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,17,1,,,False,2025-11-01,2025-11-06,INR,6616.8,1323.36,5 nights x $75.62,75.0,15.0,0,0,True,"['Arabic' 'Bengali' 'English' 'French' 'Hindi' 'Panjabi' 'Russian'
 'Ukrainian']",2025-10-29 05:55:47
India,Mumbai,40610260,2025-10-29,19.15227,72.88793,Mumbai,Mumbai,Goregaon,Goregaon,Goregaon,Bohemian 212  Pool party villa,2.0,2,2.0,10,305533551,Amit,False,False,False,Entire home/flat,Entire Home,Entire bungalow,Entire bungalow,1,16,1,,,False,2025-11-04,2025-11-09,INR,15174.53,11380.9,5 nights x $172.69,172.0,129.0,0,0,False,[],2025-10-29 05:52:31
India,Mumbai,41989910,2025-10-29,19.1147568,72.83490669999999,Mumbai,Mumbai,Juhu,Juhu,Juhu,Juhu Elite Terrace flat 1001,1.0,1,2.0,2,248369205,Priti,False,False,False,Entire home/flat,Entire Home,Entire holiday home,Entire holiday home,1,12,209,4.75,5.0,False,2025-11-09,2025-11-14,INR,5205.22,794.02,5 nights x $59.40,59.0,9.0,0,0,True,[],2025-10-29 05:54:29
India,Mumbai,45432867,2025-10-29,19.13635,72.82195,Mumbai,Mumbai,Andheri West,Andheri West,Andheri West,1BHK- Independent (Near Kokilaben Hospital),1.0,1,3.0,5,180438675,Dinesh,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,14,50,4.56,4.5,False,2025-11-02,2025-11-07,INR,3793.63,617.57,5 nights x $43.14,43.0,7.0,0,0,True,['English' 'Hindi' 'Panjabi'],2025-10-29 05:55:46
India,Mumbai,833293817271724818,2025-10-29,19.05348,72.8299,Mumbai,Mumbai,Bandra West,Bandra West,Bandra West,Cozy+Vibe in the heart of Bandra,1.0,1,1.0,2,21749778,Seher,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,12,6,5.0,5.0,False,,,INR,,,,,,0,0,True,[],2025-10-29 05:49:14
India,Mumbai,1513718933835746881,2025-10-29,19.09072448132733,72.8280800675171,Mumbai,Mumbai,Juhu,Juhu,Juhu,3BHK Apartment in Juhu,3.0,3,3.0,8,337074188,Tanvi,False,True,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,,,INR,,,,,,0,0,True,['English' 'Hindi' 'Spanish'],2025-10-29 05:50:40
India,Mumbai,1237541268268658373,2025-10-29,18.94436,72.79467,Mumbai,Mumbai,Malabar Hill,Malabar Hill,Malabar Hill,3bhk Seaview apartment Ocean 2,3.0,3,3.0,9,232341130,Sushil,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,22,4.77,5.0,False,2025-11-02,2025-11-07,INR,11998.46,8998.85,5 nights x $136.14,136.0,102.0,0,0,True,['English'],2025-10-29 05:51:44
India,Mumbai,1540008835741077513,2025-10-29,18.96318,72.824,Mumbai,Mumbai,,,,City Comforts 1BHK | Easy Access to All Amenities,1.0,1,1.0,4,423246750,Azhar,False,True,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-01,2025-11-06,INR,4058.3,705.79,5 nights x $46.55,46.0,8.0,0,0,False,[],2025-10-29 05:51:45
India,Mumbai,1238142815115169512,2025-10-29,18.945050005246742,72.79463987799178,Mumbai,Mumbai,Malabar Hill,Malabar Hill,Malabar Hill,New Seaview 3bhk malabar,3.0,3,3.0,8,232341130,Sushil,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,7,4.57,4.5,False,2025-11-06,2025-11-11,INR,14115.84,10586.88,5 nights x $160.32,160.0,120.0,0,0,True,['English'],2025-10-29 05:51:46
India,Mumbai,1023005600152958703,2025-10-29,18.9161,72.82312,Mumbai,Mumbai,Colaba,Colaba,Colaba,God’s shelter spacious 2bhk,1.5,2,3.0,7,476203385,Maqsood,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,22,81,4.78,5.0,False,2025-12-02,2025-12-07,INR,10145.76,7675.49,5 nights x $115.87,115.0,87.0,0,0,True,[],2025-10-29 05:51:46
India,Mumbai,878750138473686227,2025-10-29,18.963547924690612,72.80910669848885,Mumbai,Mumbai,Tardeo,Tardeo,Tardeo,The Turquoise Suites,1.5,1,1.0,3,462327519,Ketan,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,8,7,4.14,4.0,False,2025-11-01,2025-11-08,INR,7675.49,2117.38,7 nights x $87.44,87.0,24.0,0,0,True,[],2025-10-29 05:51:48
India,Mumbai,1075109910407249289,2025-10-29,18.95584,72.81264,Mumbai,Mumbai,Chowpatty,,Chowpatty,Cosy room in 100 yr stone house,1.0,1,2.0,2,95280489,Saket,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,4,4.5,4.5,False,2025-11-30,2025-12-05,INR,2117.38,441.12,5 nights x $24.42,24.0,5.0,0,0,False,['English' 'Hindi'],2025-10-29 05:51:49
India,Mumbai,1250739819024595118,2025-10-29,19.0720024,72.8229417,Mumbai,Mumbai,Khar West,Khar West,Khar West,City Heaven Studio Near The Sea,1.0,1,1.0,2,598530115,Vinayak,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,11,4.09,4.0,False,2025-11-02,2025-11-07,INR,7410.82,1852.7,5 nights x $84.08,84.0,21.0,0,0,True,['English' 'Hindi'],2025-10-29 05:52:09
India,Mumbai,1111414785229807905,2025-10-29,19.086951968504888,72.92322788384412,Mumbai,Mumbai,Vikhroli West,,Vikhroli West,Stylish 1 BHK | Fully Equipped | Centrally Located,1.0,1,2.0,4,124792328,Divyangna,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,38,44,4.68,4.5,False,2025-11-13,2025-11-18,INR,5028.77,970.46,5 nights x $57.38,57.0,11.0,0,0,False,['English' 'Hindi'],2025-10-29 05:52:14
India,Mumbai,1428828968240339139,2025-10-29,19.0560741,72.9108048,Mumbai,Mumbai,Chembur,,Chembur,Spacious 1bhk just 30 mins from Airport,2.0,1,1.0,3,230757887,Anisha,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,10,5.0,5.0,False,2025-11-16,2025-11-21,INR,5822.78,1146.91,5 nights x $66.30,66.0,13.0,0,0,True,['English' 'Gujarati' 'Hindi'],2025-10-29 05:52:14
India,Mumbai,1534067808474180190,2025-10-29,19.176622,72.8672558,Mumbai,Mumbai,,,,PixieStays 2007 | 2BHK Malad East | NESCO,2.0,2,3.0,5,594282179,Nisha,False,True,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-01,2025-11-06,INR,5205.22,1235.14,5 nights x $59.92,59.0,14.0,0,0,False,['English' 'Hindi'],2025-10-29 05:52:18
India,Mumbai,1294736717825306890,2025-10-29,19.182983728412278,72.86034310014969,Mumbai,Mumbai,Malad East,Malad East,Malad East,Explore Mumbai with Your Family Comfort 2 BHK Stay,2.0,2,2.0,5,214580581,Mahima,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,11,4.27,4.5,False,2025-11-01,2025-11-06,INR,8469.5,1676.26,5 nights x $96.87,96.0,19.0,0,0,False,['English' 'Hindi'],2025-10-29 05:52:19
India,Mumbai,1452776091618083184,2025-10-29,19.17852,72.84179,Mumbai,Mumbai,Goregaon,,Goregaon,Private 1 Bed Cosy Apartment near Vivanta Hospital,2.0,1,1.0,3,428887142,Manav,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,6,4.5,4.5,False,2025-11-03,2025-11-08,INR,3087.84,705.79,5 nights x $35.36,35.0,8.0,0,0,False,[],2025-10-29 05:52:38
India,Mumbai,1025166284863515116,2025-10-29,19.199044407094128,72.85711269825697,Mumbai,Mumbai,Kandivali East,Kandivali East,Kandivali East,La Olive 1 BHK Service Apartment,1.0,1,2.0,4,459578658,Architaben,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,28,38,4.66,4.5,False,2025-12-06,2025-12-11,INR,4764.1,970.46,5 nights x $54.26,54.0,11.0,0,0,True,['English' 'Hindi'],2025-10-29 05:52:38
India,Mumbai,1263444272685701326,2025-10-29,19.184259849803492,72.85774430444924,Mumbai,Mumbai,Malad East,Malad East,Malad East,1BR Service apartment in Malad by Florastays,1.5,1,1.0,4,282006850,Arpit,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,9,4.56,4.5,False,2025-11-26,2025-12-01,INR,4675.87,882.24,5 nights x $53.91,53.0,10.0,0,0,True,['English' 'Hindi'],2025-10-29 05:52:40
India,Mumbai,1524519389253294974,2025-10-29,19.06747026182973,72.87530482284453,Mumbai,Mumbai,,,,"Anya 2BHK Near BKC | Modern, Calm & Connected",2.0,2,2.0,4,168930623,TheBombayHomeCompany,True,True,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-08,2025-11-13,INR,8293.06,7499.04,5 nights x $94.76,94.0,85.0,0,0,True,['English' 'Hindi'],2025-10-29 05:52:48
India,Mumbai,1147611245899416899,2025-10-29,19.0671,72.87586,Mumbai,Mumbai,Kurla West,Kurla West,Kurla West,1Br Service Apartment in BKC,1.0,1,1.0,4,282006850,Arpit,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,1,,,False,2025-11-14,2025-11-19,INR,5911.01,1146.91,5 nights x $67.38,67.0,13.0,0,0,True,['English' 'Hindi'],2025-10-29 05:52:53
India,Mumbai,1518990778990785999,2025-10-29,19.0540084374487,72.82683860510588,Mumbai,Mumbai,,,,Rani House- A Bandra Cottage Retreat near Lilavati,1.0,1,2.0,3,226933057,Ashish,True,True,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-01,2025-11-06,INR,5205.22,1058.69,5 nights x $59.41,59.0,12.0,0,0,False,['English' 'Hindi'],2025-10-29 05:53:03
India,Mumbai,847549777985089790,2025-10-29,19.0547058,72.8333849,Mumbai,Mumbai,Bandra West,Bandra West,Bandra West,Cozy By The Suburb II  Hill Road,1.0,1,1.0,2,315524152,Adil,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,14,71,4.89,5.0,False,2025-11-03,2025-11-08,INR,3705.41,705.79,5 nights x $42.95,42.0,8.0,0,0,True,['English' 'Hindi'],2025-10-29 05:53:03
India,Mumbai,1259156188852647285,2025-10-29,19.054148808237375,72.82966110616104,Mumbai,Mumbai,Bandra West,Bandra West,Bandra West,Cozy Homes - Residency 806 - 1BHK Bandra West,1.0,1,1.0,2,315524152,Adil,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,29,4.93,5.0,False,2025-11-04,2025-11-09,INR,5911.01,1235.14,5 nights x $67.49,67.0,14.0,0,0,True,['English' 'Hindi'],2025-10-29 05:53:05
India,Mumbai,38419443,2025-10-29,19.03427,72.83779,Mumbai,Mumbai,,,,AFFORDABLE HOME MAHIM W - Medical Travellers WIFI,1.0,1,1.0,5,251784279,Murtuza,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,15,46,4.5,4.5,False,2025-11-01,2025-11-06,INR,4764.1,970.46,5 nights x $54.26,54.0,11.0,0,0,False,[],2025-10-29 05:53:06
India,Mumbai,1405563863639896876,2025-10-29,19.005449092684817,72.85162653133183,Mumbai,Mumbai,Parel,Parel,Parel,1BR Service Apart In Parel Near TMH By Florastays,1.5,1,1.0,4,282006850,Arpit,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,1,,,False,2025-11-01,2025-11-06,INR,6175.68,1235.14,5 nights x $70.07,70.0,14.0,0,0,True,['English' 'Hindi'],2025-10-29 05:53:15
India,Mumbai,1140182122019157100,2025-10-29,19.11721,72.9133,Mumbai,Mumbai,Powai,Powai,Powai,Fidel By Vio Living - 1 BHK Apt In Powai,1.5,1,1.0,3,374850665,Jeet,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,16,31,4.71,4.5,False,2025-11-08,2025-11-13,INR,5381.66,1058.69,5 nights x $61.22,61.0,12.0,0,0,True,['English' 'Gujarati' 'Hindi' 'Marathi'],2025-10-29 05:53:21
India,Mumbai,1163583287368167232,2025-10-29,19.1176,72.91408,Mumbai,Mumbai,Powai,Powai,Powai,1BHK apartment in Powai (I),2.0,1,2.0,3,534650545,Shubham,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,33,4.55,4.5,False,2025-11-09,2025-11-14,INR,5381.66,1058.69,5 nights x $61.44,61.0,12.0,0,0,True,['English' 'Hindi'],2025-10-29 05:53:23
India,Mumbai,1490498096759686360,2025-10-29,19.1215123,72.8976244,Mumbai,Mumbai,Chandivali,Chandivali,Chandivali,"Chic, Spacious 2bhk with Balcony in Powai",2.0,2,3.0,8,571374732,Manav,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,6,5.0,5.0,False,2025-11-02,2025-11-07,INR,7587.26,1588.03,5 nights x $86.81,86.0,18.0,0,0,False,['English' 'Hindi'],2025-10-29 05:53:29
India,Mumbai,14617704,2025-10-29,19.16197,72.84845,Mumbai,Mumbai,Goregaon West,Goregaon West,Goregaon West,Santorini inspired terrace studio apartment,1.5,0,1.0,4,40004361,Vishal,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,15,116,4.67,4.5,False,2025-11-01,2025-11-06,INR,2029.15,352.9,5 nights x $23.66,23.0,4.0,0,0,True,['English' 'Hindi'],2025-10-29 05:53:39
India,Mumbai,1423056801758921986,2025-10-29,19.16987422293337,72.84424379469019,Mumbai,Mumbai,Goregaon West,Goregaon West,Goregaon West,1bhk Goregaon West @garden view,1.0,1,1.0,3,491487485,Satyam,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,1,,,False,2025-11-01,2025-11-06,INR,3528.96,705.79,5 nights x $40.50,40.0,8.0,0,0,False,['English'],2025-10-29 05:53:40
India,Mumbai,1120027509115340905,2025-10-29,19.118910590682674,72.89031341671944,Mumbai,Mumbai,Andheri East,Andheri East,Andheri East,Astha Home -private 2bhk in powai,2.0,2,4.0,4,88871192,Astha,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,14,4.86,5.0,False,2025-11-24,2025-11-29,INR,4587.65,970.46,5 nights x $52.99,52.0,11.0,0,0,False,[],2025-10-29 05:53:53
India,Mumbai,1373102405468921191,2025-10-29,19.122568438708914,72.89057090878487,Mumbai,Mumbai,Andheri East,Andheri East,Andheri East,Second Home,1.0,1,1.0,2,200198086,Shubham,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-01,2025-11-06,INR,7146.14,1499.81,5 nights x $81.39,81.0,17.0,0,0,False,[],2025-10-29 05:54:03
India,Mumbai,1386951925674251357,2025-10-29,19.11019226429814,72.86656024568943,Mumbai,Mumbai,Andheri East,Andheri East,Andheri East,4bhk apartment near airport,4.0,4,3.0,10,686806987,Jeel,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,24,4.63,4.5,False,2025-12-06,2025-12-11,INR,16144.99,12086.69,5 nights x $183.13,183.0,137.0,0,0,True,['English' 'Gujarati' 'Hindi'],2025-10-29 05:54:16
India,Mumbai,1399936236003125223,2025-10-29,19.1108496,72.85782499999999,Mumbai,Mumbai,Andheri East,Andheri East,Andheri East,"Cosy | Smart TV, AC, Wi-Fi | 901",2.0,2,3.0,6,594350610,Vincent,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,21,4.62,4.5,False,2025-11-04,2025-11-09,INR,10057.54,1499.81,5 nights x $114.73,114.0,17.0,0,0,True,['English' 'French'],2025-10-29 05:54:26
India,Mumbai,1533152847159651459,2025-10-29,19.10413771452575,72.84247321353418,Mumbai,Mumbai,,,,"Home Stay for Family Guest , feel like own Home.",3.0,4,3.0,6,724281585,Kailash,False,True,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-04,2025-11-09,INR,12704.26,7851.94,5 nights x $144.31,144.0,89.0,0,0,False,[],2025-10-29 05:54:26
India,Mumbai,1088210571257015676,2025-10-29,19.12437,72.83171,Mumbai,Mumbai,Andheri West,Andheri West,Andheri West,"HSA-7 1BHK D N Nagar Andheri West, Versova,Juhu",1.0,1,2.0,4,463206454,Shyam,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,3,4.33,4.5,False,2025-11-09,2025-11-14,INR,4146.53,794.02,5 nights x $47.48,47.0,9.0,0,0,False,['English' 'Hindi' 'Marathi'],2025-10-29 05:54:35
India,Mumbai,1102934596537051911,2025-10-29,19.13193,72.82423,Mumbai,Mumbai,Andheri West,Andheri West,Andheri West,Modern Stay with Balconies,3.0,3,3.0,6,91375017,Abhijeet,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,22,3,5.0,5.0,False,2025-11-01,2025-11-06,INR,41818.18,31495.97,5 nights x $474.77,474.0,357.0,1,1,True,[],2025-10-29 05:54:37
India,Mumbai,1252619704328539572,2025-10-29,19.110394305097394,72.84095473587513,Mumbai,Mumbai,Ville Parle West,Ville Parle West,Ville Parle West,Sunny's Cozy Home,2.0,1,5.0,4,442268823,Nipun,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,9,4.67,4.5,False,2026-06-01,2026-06-06,INR,3793.63,794.02,5 nights x $43.72,43.0,9.0,0,0,False,['English' 'Gujarati' 'Hindi'],2025-10-29 05:54:39
India,Mumbai,1312554699138468772,2025-10-29,19.08059,72.85644,Mumbai,Mumbai,Santacruz East,Santacruz East,Santacruz East,WishTree Mumbai-Semi luxury Studio for long stay,1.0,1,2.0,3,425725410,Sunil,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-01,2025-11-06,INR,7234.37,1411.58,5 nights x $82.07,82.0,16.0,0,0,True,['English' 'Hindi' 'Norwegian'],2025-10-29 05:54:40
India,Mumbai,1100028806568458576,2025-10-29,19.081286518046948,72.85485648731077,Mumbai,Mumbai,Santacruz East,Santacruz East,Santacruz East,Beautiful Studio Apartment Near Mumbai Airport,1.0,1,1.0,3,540910179,Shahabas,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,40,4.98,5.0,False,2025-11-01,2025-11-06,INR,7057.92,1411.58,5 nights x $80.03,80.0,16.0,0,0,False,[],2025-10-29 05:54:40
India,Mumbai,1395504311756760999,2025-10-29,19.082698589446906,72.85152936660413,Mumbai,Mumbai,Santacruz East,Santacruz East,Santacruz East,2BHK Cosy City Home at BKC 144,2.0,2,2.0,4,159061316,S,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-01,2025-11-06,INR,8645.95,1764.48,5 nights x $98.36,98.0,20.0,0,0,False,[],2025-10-29 05:54:44
India,Mumbai,1332561755441935936,2025-10-29,19.07899,72.82993,Mumbai,Mumbai,Juhu,Juhu,Juhu,"Brick Maison - 1.5BHK w/ Free Parking, Juhu-Bandra",1.0,1,3.0,5,226933057,Ashish,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,17,4.94,5.0,False,2025-11-03,2025-11-08,INR,5646.34,1058.69,5 nights x $64.31,64.0,12.0,0,0,False,['English' 'Hindi'],2025-10-29 05:54:54
India,Mumbai,1113221244209021349,2025-10-29,19.09035,72.83481,Mumbai,Mumbai,Juhu,Juhu,Juhu,Brand New Modern 1 Bed condo 2 baths Santacruz W,2.0,1,2.0,4,39967890,Mosin,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,15,9,4.89,5.0,False,2025-11-02,2025-11-07,INR,8028.38,,5 nights x $91.43,91.0,,0,0,False,[],2025-10-29 05:54:56
